last_updated,requisition_id,job_id,job_title,agency,client,location,pay_rate_min,pay_rate_max,pay_type,rsvps,target_rsvps,status
2026-06-16T14:51:48.861040-05:00,FLEX-26665,10164042070,Loader / Crew,Indeed,CORT,"Orlando, FL",16.5,16.5,PayType.HOURLY,0,200,closed
2026-06-16T14:51:49.011814-05:00,FLEX-26664,10164042071,Loader / Crew,Indeed,CORT,"Orlando, FL",16.5,16.5,PayType.HOURLY,0,200,closed
2026-06-16T14:51:49.170689-05:00,FLEX-26663,10164037847,Loader / Crew,Indeed,CORT,"Orlando, FL",16.5,16.5,PayType.HOURLY,82,200,closed
2026-06-16T14:51:49.397610-05:00,FLEX-26662,10164037846,Loader / Crew,Indeed,CORT,"Orlando, FL",16.5,16.5,PayType.HOURLY,21,200,closed
2026-06-16T14:51:49.539599-05:00,FLEX-26661,10164037845,Loader / Crew,Indeed,CORT,"Orlando, FL",16.5,16.5,PayType.HOURLY,0,200,closed
2026-06-16T16:03:08.802112-05:00,FLEX-26660,10164026450,Warehouse Operative,Indeed,OnTrac Final Mile,"Logan Township, NJ",21.0,21.0,PayType.HOURLY,0,320,closed
2026-06-16T16:03:09.068790-05:00,FLEX-26659,10164026448,Warehouse Operative,Indeed,OnTrac Final Mile,"Logan Township, NJ",21.0,21.0,PayType.HOURLY,0,320,closed
2026-06-16T16:03:09.355686-05:00,FLEX-26658,10164026449,Warehouse Operative,Indeed,OnTrac Final Mile,"Logan Township, NJ",21.0,21.0,PayType.HOURLY,29,320,closed
2026-06-16T16:03:09.589448-05:00,FLEX-26657,10164023470,Warehouse Operative,Indeed,OnTrac Final Mile,"Logan Township, NJ",21.0,21.0,PayType.HOURLY,26,320,closed
2026-06-16T16:03:09.833369-05:00,FLEX-26656,10164023468,Warehouse Operative,Indeed,OnTrac Final Mile,"Logan Township, NJ",21.0,21.0,PayType.HOURLY,0,320,closed
2026-06-16T16:03:10.097908-05:00,FLEX-26655,10164023472,Warehouse Operative,Indeed,OnTrac Final Mile,"Logan Township, NJ",21.0,21.0,PayType.HOURLY,0,320,closed
2026-06-16T16:03:10.360935-05:00,FLEX-26654,10164023469,Warehouse Operative,Indeed,OnTrac Final Mile,"Logan Township, NJ",21.0,21.0,PayType.HOURLY,35,200,closed
2026-06-16T18:52:33.773214-05:00,FLEX-26641,10163206104,Warehouse Clerk,Indeed,American Dawn,"Wood Dale, IL",22.0,22.0,PayType.HOURLY,10,50,auto-paused
2026-06-16T18:52:34.991993-05:00,FLEX-26640,10162971452,Warehouse Operative,Indeed,Indeed Flex Applications,"Romeoville, IL",18.9,18.9,PayType.HOURLY,13,300,auto-paused
2026-06-15T13:04:29.880560-05:00,FLEX-26638,10162707236,Forklift Driver,Indeed,"Stord, Inc","Atlanta, GA",18.0,18.0,PayType.HOURLY,0,,auto-paused
2026-06-15T13:04:29.802396-05:00,FLEX-26637,10162707235,Forklift Driver,Indeed,"Stord, Inc","Atlanta, GA",18.0,18.0,PayType.HOURLY,17,,auto-paused
2026-06-15T13:04:29.741055-05:00,FLEX-26635,10162693723,Picker Packer,Indeed,"Stord, Inc","Atlanta, GA",16.0,18.0,PayType.HOURLY,23,,auto-paused
2026-06-15T13:04:29.631733-05:00,FLEX-26634,10162687350,Picker Packer,Indeed,"Stord, Inc","Atlanta, GA",16.0,18.0,PayType.HOURLY,142,,auto-paused
2026-06-15T08:20:32.884299-05:00,FLEX-26633,10162573401,Hospitality General Labor,Indeed,Indeed Flex Applications,"Dallas, TX",17.0,17.0,PayType.HOURLY,8,100,open
2026-06-10T11:02:07.917772-05:00,FLEX-26621,10161774703,Hospitality General Labor,Indeed,Levy Restaurants,"Chicago, IL",18.0,20.0,PayType.HOURLY,0,,closed
2026-06-16T18:52:33.589077-05:00,FLEX-26620,10161761574,Industrial General Labor,Indeed,Yahee Tech ,"Bensenville, IL",16.5,16.5,PayType.HOURLY,0,,auto-paused
2026-06-16T18:52:33.318806-05:00,FLEX-26619,10161761157,Industrial General Labor,Indeed,Yahee Tech ,"Bensenville, IL",16.5,16.5,PayType.HOURLY,0,,auto-paused
2026-06-16T18:52:33.116121-05:00,FLEX-26618,10161760590,Industrial General Labor,Indeed,Yahee Tech ,"Bensenville, IL",16.5,16.5,PayType.HOURLY,10,,auto-paused
2026-06-10T08:25:40.960676-05:00,FLEX-26614,10161149533,Warehouse Operative,Indeed,OnTrac Final Mile,"Fort Mill, SC",18.0,20.0,PayType.HOURLY,0,200,closed
2026-06-09T14:21:45.185416-05:00,FLEX-26587,10160662302,Forklift Driver,Indeed,Carrier Enterprise,"Carrollton, TX",20.0,20.0,PayType.HOURLY,26,60,open
2026-06-16T18:52:35.682711-05:00,FLEX-26586,10160662312,Warehouse Operative,Indeed,Indeed Flex Applications,"Mount Prospect, IL",18.75,18.75,PayType.HOURLY,9,60,auto-paused
2026-06-07T14:02:47.330135-05:00,FLEX-26574,10160434653,Warehouse Operative,Indeed,OnTrac Final Mile,"Columbus, OH",18.0,20.0,PayType.HOURLY,0,,open
2026-06-07T14:02:47.181456-05:00,FLEX-26573,10160434652,Warehouse Operative,Indeed,OnTrac Final Mile,"Columbus, OH",18.0,20.0,PayType.HOURLY,0,,open
2026-06-07T14:02:46.962891-05:00,FLEX-26572,10160434651,Warehouse Operative,Indeed,OnTrac Final Mile,"Columbus, OH",18.0,20.0,PayType.HOURLY,140,,open
2026-06-07T13:21:44.066920-05:00,FLEX-26571,10159671447,Warehouse Operative,Indeed,OnTrac Final Mile,"Columbus, OH",18.0,20.0,PayType.HOURLY,0,,closed
2026-06-07T13:21:42.861504-05:00,FLEX-26570,10159671047,Warehouse Operative,Indeed,OnTrac Final Mile,"Columbus, OH",18.0,20.0,PayType.HOURLY,0,,closed
2026-06-07T13:21:41.761775-05:00,FLEX-26569,10159669077,Warehouse Operative,Indeed,OnTrac Final Mile,"Columbus, OH",18.0,20.0,PayType.HOURLY,8,,closed
2026-06-16T11:02:32.864499-05:00,FLEX-26568,10159643941,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",14.0,14.0,PayType.HOURLY,0,,auto-paused
2026-06-16T11:02:32.791100-05:00,FLEX-26567,10159643089,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",14.0,14.0,PayType.HOURLY,0,,auto-paused
2026-06-16T11:02:32.711941-05:00,FLEX-26566,10159641202,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",14.0,14.0,PayType.HOURLY,20,,auto-paused
2026-06-15T17:05:24.930955-05:00,FLEX-26565,10159628064,Warehouse Operative,Indeed,CTDI,"Haslet, TX",15.5,17.5,PayType.HOURLY,0,,closed
2026-06-15T17:05:23.651380-05:00,FLEX-26564,10159626794,Warehouse Operative,Indeed,CTDI,"Haslet, TX",15.5,17.5,PayType.HOURLY,0,,closed
2026-06-15T17:05:22.967089-05:00,FLEX-26563,10159623780,Warehouse Operative,Indeed,CTDI,"Haslet, TX",15.5,17.5,PayType.HOURLY,27,,closed
2026-06-05T16:52:00.400530-05:00,FLEX-26562,10159567878,Dishwasher,Indeed,"Lettuce Entertain You Enterprises, Inc","Nashville, TN",18.0,18.0,PayType.HOURLY,68,,open
2026-06-10T14:32:42.889620-05:00,FLEX-26561,10159430891,Bartender,Indeed,DC Flex,"Washington, DC",25.0,25.0,PayType.HOURLY,0,60,closed
2026-06-10T14:32:43.041285-05:00,FLEX-26560,10159429660,Bartender,Indeed,DC Flex,"Washington, DC",25.0,25.0,PayType.HOURLY,5,60,closed
2026-06-15T16:54:38.014674-05:00,FLEX-26551,10159142801,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,1,100,closed
2026-06-15T16:54:35.870639-05:00,FLEX-26550,10159142290,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,25,100,closed
2026-06-15T16:54:16.803285-05:00,FLEX-26549,10159141142,Warehouse Operative,Indeed,OnTrac Final Mile,"Lebanon, TN",18.0,18.0,PayType.HOURLY,20,100,open
2026-06-10T14:32:43.220827-05:00,FLEX-26511,10158545466,Bartender,Indeed,DC Flex,"Washington, DC",25.0,25.0,PayType.HOURLY,10,60,closed
2026-06-16T18:52:32.931875-05:00,FLEX-26504,10158242281,Bar Back,Indeed,Indeed Flex Applications,"Chicago, IL",18.0,20.0,PayType.HOURLY,43,100,auto-paused
2026-06-16T18:52:34.791381-05:00,FLEX-26503,10158207221,Server,Indeed,Levy Restaurants,"Chicago, IL",18.0,21.0,PayType.HOURLY,49,60,auto-paused
2026-06-11T14:03:28.829279-05:00,FLEX-26502,10158144992,Hospitality General Labor,Indeed,Levy Restaurants,"Chicago, IL",18.0,20.0,PayType.HOURLY,0,,auto-paused
2026-06-11T14:03:28.729755-05:00,FLEX-26501,10158144540,Hospitality General Labor,Indeed,Levy Restaurants,"Chicago, IL",18.0,20.0,PayType.HOURLY,0,,auto-paused
2026-06-11T14:03:28.632746-05:00,FLEX-26500,10158143470,Hospitality General Labor,Indeed,Levy Restaurants,"Chicago, IL",18.0,20.0,PayType.HOURLY,142,,auto-paused
2026-06-04T13:29:20.136322-05:00,FLEX-26498,10157896517,Line Cook,Indeed,Legends Hospitality,"Dallas, TX",17.0,20.0,PayType.HOURLY,0,100,open
2026-06-15T06:42:41.255757-05:00,FLEX-26468,10156908846,Picker Packer,Indeed,"Stord, Inc","Atlanta, GA",16.0,16.0,PayType.HOURLY,151,200,open
2026-06-09T10:49:25.035330-05:00,FLEX-26466,10156598907,Warehouse Operative,Indeed,OnTrac Final Mile,"Romeoville, IL",18.9,18.9,PayType.HOURLY,4,,closed
2026-06-09T10:49:23.249304-05:00,FLEX-26465,10156594648,Warehouse Operative,Indeed,OnTrac Final Mile,"Romeoville, IL",18.9,18.9,PayType.HOURLY,0,,closed
2026-06-09T10:49:20.058591-05:00,FLEX-26464,10156594646,Warehouse Operative,Indeed,OnTrac Final Mile,"Romeoville, IL",18.9,18.9,PayType.HOURLY,38,,closed
2026-06-16T18:52:35.511112-05:00,FLEX-26459,10156475381,Barista,Indeed,Indeed Flex Applications,"Chicago, IL",18.0,19.0,PayType.HOURLY,0,60,auto-paused
2026-06-16T18:52:35.347824-05:00,FLEX-26458,10156474703,Barista,Indeed,Indeed Flex Applications,"Chicago, IL",18.0,19.0,PayType.HOURLY,23,60,auto-paused
2026-06-10T07:43:04.601667-05:00,FLEX-26457,10156474702,Barista,Indeed,Indeed Flex Applications,"Chicago, IL",18.0,19.0,PayType.HOURLY,42,60,closed
2026-06-08T12:50:15.746466-05:00,FLEX-26456,10156455788,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,0,100,closed
2026-06-08T12:50:13.844536-05:00,FLEX-26455,10156455786,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,0,100,closed
2026-06-16T14:08:37.861879-05:00,FLEX-26454,10156451864,Warehouse Operative,Indeed,OnTrac Final Mile,"Lockbourne, OH",18.0,18.0,PayType.HOURLY,75,100,open
2026-06-02T17:10:54.448985-05:00,FLEX-26406,10155529858,Bartender,Indeed,Merritt Hospitality LLC,"Atlanta, GA",17.0,20.0,PayType.HOURLY,14,60,open
2026-06-02T17:10:55.189905-05:00,FLEX-26405,10155529860,Barista,Indeed,Merritt Hospitality LLC,"Hapeville, GA",14.5,14.5,PayType.HOURLY,14,200,open
2026-06-10T12:30:42.620406-05:00,FLEX-26404,10155481407,Warehouse Operative,Indeed,OnTrac Final Mile,"Reno, NV",18.0,18.0,PayType.HOURLY,0,200,closed
2026-06-10T12:30:42.611695-05:00,FLEX-26403,10155481408,Warehouse Operative,Indeed,OnTrac Final Mile,"Reno, NV",18.0,18.0,PayType.HOURLY,0,200,closed
2026-06-10T12:30:42.601741-05:00,FLEX-26402,10155481409,Warehouse Operative,Indeed,OnTrac Final Mile,"Reno, NV",18.0,18.0,PayType.HOURLY,18,200,closed
2026-06-10T12:30:42.592462-05:00,FLEX-26401,10155481404,Warehouse Operative,Indeed,OnTrac Final Mile,"Reno, NV",18.0,18.0,PayType.HOURLY,0,200,closed
2026-06-10T14:23:37.028475-05:00,FLEX-26400,10155424094,Warehouse Operative,Indeed,OnTrac Final Mile,"South Brunswick, NJ",17.5,18.5,PayType.HOURLY,0,100,closed
2026-06-10T14:23:37.013716-05:00,FLEX-26399,10155424096,Warehouse Operative,Indeed,OnTrac Final Mile,"South Brunswick, NJ",17.5,18.5,PayType.HOURLY,0,100,closed
2026-06-10T14:23:36.999904-05:00,FLEX-26398,10155424095,Warehouse Operative,Indeed,OnTrac Final Mile,"South Brunswick, NJ",17.5,18.5,PayType.HOURLY,0,100,closed
2026-06-10T10:01:40.239150-05:00,FLEX-26397,10155406120,Picker Packer,Indeed,"Stord, Inc","Las Vegas, NV",16.26,16.26,PayType.HOURLY,47,320,closed
2026-06-10T10:01:40.226310-05:00,FLEX-26396,10155406119,Picker Packer,Indeed,"Stord, Inc","Las Vegas, NV",16.25,16.25,PayType.HOURLY,0,320,closed
2026-06-10T10:01:40.213574-05:00,FLEX-26395,10155401956,Picker Packer,Indeed,"Stord, Inc","Las Vegas, NV",16.25,16.25,PayType.HOURLY,2,320,closed
2026-06-10T10:01:40.199151-05:00,FLEX-26394,10155398396,Picker Packer,Indeed,"Stord, Inc","Las Vegas, NV",16.25,16.25,PayType.HOURLY,0,320,closed
2026-06-10T09:29:56.554602-05:00,FLEX-26393,10155393206,Picker Packer,Indeed,"Stord, Inc","Las Vegas, NV",16.25,16.25,PayType.HOURLY,138,320,closed
2026-06-10T09:29:56.539047-05:00,FLEX-26392,10155393204,Picker Packer,Indeed,"Stord, Inc","Las Vegas, NV",16.25,16.25,PayType.HOURLY,0,320,closed
2026-06-10T09:29:56.511352-05:00,FLEX-26391,10155393205,Picker Packer,Indeed,"Stord, Inc","Las Vegas, NV",16.25,16.25,PayType.HOURLY,0,320,closed
2026-06-10T14:51:01.209956-05:00,FLEX-26390,10155365228,Forklift Driver,Indeed,Johnstone Supply,"Lancaster, TX",19.0,19.0,PayType.HOURLY,0,,closed
2026-06-10T14:50:59.952355-05:00,FLEX-26389,10155365229,Forklift Driver,Indeed,Johnstone Supply,"Lancaster, TX",19.0,19.0,PayType.HOURLY,0,,closed
2026-06-10T14:50:58.193033-05:00,FLEX-26388,10155363965,Forklift Driver,Indeed,Johnstone Supply,"Lancaster, TX",19.0,19.0,PayType.HOURLY,45,,closed
2026-06-10T17:11:54.630216-05:00,FLEX-26387,10155346066,Assembler,Indeed,Innomark Communications LLC,"West Chester, OH",14.0,14.0,PayType.HOURLY,0,440,closed
2026-06-10T17:11:54.620895-05:00,FLEX-26386,10155344934,Assembler,Indeed,Innomark Communications LLC,"West Chester, OH",14.0,14.0,PayType.HOURLY,0,440,closed
2026-06-10T17:11:54.607090-05:00,FLEX-26385,10155344185,Assembler,Indeed,Innomark Communications LLC,"West Chester, OH",14.0,14.0,PayType.HOURLY,37,440,closed
2026-06-10T10:58:47.204688-05:00,FLEX-26384,10155335844,Warehouse Operative,Indeed,OnTrac Final Mile,"Paulsboro, NJ",17.5,18.5,PayType.HOURLY,25,200,closed
2026-06-10T10:58:47.193380-05:00,FLEX-26383,10155335845,Warehouse Operative,Indeed,OnTrac Final Mile,"Paulsboro, NJ",17.5,18.5,PayType.HOURLY,0,200,closed
2026-06-10T10:58:47.173312-05:00,FLEX-26382,10155331971,Warehouse Operative,Indeed,OnTrac Final Mile,"Paulsboro, NJ",17.5,18.5,PayType.HOURLY,0,200,closed
2026-06-10T10:54:00.903695-05:00,FLEX-26381,10155319145,Warehouse Operative,Indeed,OnTrac Final Mile,"Paulsboro, NJ",17.5,18.5,PayType.HOURLY,20,100,closed
2026-06-10T10:54:00.892937-05:00,FLEX-26380,10155319147,Warehouse Operative,Indeed,OnTrac Final Mile,"Paulsboro, NJ",17.5,18.5,PayType.HOURLY,0,100,closed
2026-06-10T10:54:00.881602-05:00,FLEX-26379,10155319146,Warehouse Operative,Indeed,OnTrac Final Mile,"Paulsboro, NJ",17.5,18.5,PayType.HOURLY,0,200,closed
2026-06-10T10:54:00.869195-05:00,FLEX-26378,10155319144,Warehouse Operative,Indeed,OnTrac Final Mile,"Paulsboro, NJ",17.5,18.5,PayType.HOURLY,15,200,closed
2026-06-10T08:48:43.208965-05:00,FLEX-26377,10155318488,Warehouse Operative,Indeed,OnTrac Final Mile,"Logan Township, NJ",21.0,21.0,PayType.HOURLY,0,320,closed
2026-06-10T08:48:43.194329-05:00,FLEX-26376,10155318489,Warehouse Operative,Indeed,OnTrac Final Mile,"Logan Township, NJ",21.0,21.0,PayType.HOURLY,0,320,closed
2026-06-10T08:48:43.178339-05:00,FLEX-26375,10155317913,Warehouse Operative,Indeed,OnTrac Final Mile,"Logan Township, NJ",21.0,21.0,PayType.HOURLY,0,320,closed
2026-06-10T08:46:06.372435-05:00,FLEX-26374,10155315032,Warehouse Operative,Indeed,OnTrac Final Mile,"Logan Township, NJ",21.0,21.0,PayType.HOURLY,0,30,closed
2026-06-10T08:46:06.357614-05:00,FLEX-26373,10155313386,Warehouse Operative,Indeed,OnTrac Final Mile,"Logan Township, NJ",21.0,21.0,PayType.HOURLY,0,320,closed
2026-06-10T08:46:06.339614-05:00,FLEX-26372,10155312879,Warehouse Operative,Indeed,OnTrac Final Mile,"Logan Township, NJ",21.0,21.0,PayType.HOURLY,38,320,closed
2026-06-10T08:46:06.319362-05:00,FLEX-26371,10155311595,Warehouse Operative,Indeed,OnTrac Final Mile,"Logan Township, NJ",21.0,21.0,PayType.HOURLY,50,320,closed
2026-06-10T09:19:37.136047-05:00,FLEX-26370,10155298868,Loader / Crew,Indeed,CORT,"Las Vegas, NV",16.0,16.0,PayType.HOURLY,21,500,closed
2026-06-10T09:19:37.124019-05:00,FLEX-26369,10155297928,Loader / Crew,Indeed,CORT,"Las Vegas, NV",16.0,16.0,PayType.HOURLY,0,140,closed
2026-06-10T09:15:36.643160-05:00,FLEX-26368,10155284147,Loader / Crew,Indeed,CORT,"Las Vegas, NV",16.0,16.0,PayType.HOURLY,0,140,closed
2026-06-10T09:15:36.624880-05:00,FLEX-26367,10155284146,Loader / Crew,Indeed,CORT,"Las Vegas, NV",16.0,16.0,PayType.HOURLY,72,500,closed
2026-06-10T09:04:11.160517-05:00,FLEX-26366,10155281504,Loader / Crew,Indeed,CORT,"Orlando, FL",16.5,16.5,PayType.HOURLY,0,200,closed
2026-06-10T09:04:11.148894-05:00,FLEX-26365,10155277189,Loader / Crew,Indeed,CORT,"Orlando, FL",16.5,16.5,PayType.HOURLY,0,200,closed
2026-06-10T09:04:11.136467-05:00,FLEX-26364,10155273789,Loader / Crew,Indeed,CORT,"Orlando, FL",16.5,16.5,PayType.HOURLY,0,200,closed
2026-06-10T09:02:39.403794-05:00,FLEX-26363,10155265253,Loader / Crew,Indeed,CORT,"Orlando, FL",16.5,16.5,PayType.HOURLY,0,200,closed
2026-06-10T09:02:39.388768-05:00,FLEX-26362,10155265251,Loader / Crew,Indeed,CORT,"Orlando, FL",16.5,16.5,PayType.HOURLY,62,200,closed
2026-06-10T09:02:39.369043-05:00,FLEX-26361,10155265250,Loader / Crew,Indeed,CORT,"Orlando, FL",16.5,16.5,PayType.HOURLY,85,200,closed
2026-06-10T13:31:19.238953-05:00,FLEX-26360,10155241166,Loader / Crew,Indeed,CORT,"Washington, DC, WA",17.0,17.0,PayType.HOURLY,50,200,closed
2026-06-10T13:31:19.224223-05:00,FLEX-26359,10155241165,Loader / Crew,Indeed,CORT,"Washington, DC, WA",17.0,17.0,PayType.HOURLY,0,200,closed
2026-06-10T13:31:19.212128-05:00,FLEX-26358,10155241164,Loader / Crew,Indeed,CORT,"Washington, DC, WA",17.0,17.0,PayType.HOURLY,0,200,closed
2026-06-10T13:31:19.198757-05:00,FLEX-26357,10155241163,Loader / Crew,Indeed,CORT,"Washington, DC, WA",17.0,17.0,PayType.HOURLY,0,200,closed
2026-06-10T13:31:19.185738-05:00,FLEX-26356,10155241162,Loader / Crew,Indeed,CORT,"Washington, DC, WA",17.0,17.0,PayType.HOURLY,0,200,closed
2026-06-04T10:50:57.934577-05:00,FLEX-26355,10155167366,Line Cook,Indeed,Legends Hospitality,"Dallas, TX",17.0,20.0,PayType.HOURLY,7,100,open
2026-06-10T07:43:08.040897-05:00,FLEX-26328,10154138167,Warehouse Operative,Indeed,OnTrac Final Mile,"Romeoville, IL",18.9,18.9,PayType.HOURLY,0,,closed
2026-06-10T07:43:09.186150-05:00,FLEX-26327,10154130588,Hospitality General Labor,Indeed,Levy Restaurants,"Chicago, IL",18.0,20.0,PayType.HOURLY,10,,closed
2026-06-01T17:22:23.586337-05:00,FLEX-26326,10154061553,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",13.0,14.0,PayType.HOURLY,0,,closed
2026-06-08T12:49:23.823825-05:00,FLEX-26325,10153948123,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",14.0,14.0,PayType.HOURLY,0,,closed
2026-06-08T12:49:22.062066-05:00,FLEX-26324,10153933938,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",14.0,14.0,PayType.HOURLY,16,,closed
2026-06-08T12:49:20.843757-05:00,FLEX-26323,10153910381,Warehouse Operative,Indeed,CTDI,"Flower Mound, TX",14.0,14.0,PayType.HOURLY,0,,closed
2026-06-10T07:43:10.328202-05:00,FLEX-26318,10153491974,Warehouse Operative,Indeed,CORT,"Bolingbrook, IL",18.0,19.0,PayType.HOURLY,0,200,closed
2026-06-10T07:43:12.371743-05:00,FLEX-26317,10153490987,Loader / Crew,Indeed,CORT,"Bolingbrook, IL",18.0,19.0,PayType.HOURLY,23,200,closed
2026-06-10T07:43:14.779624-05:00,FLEX-26316,10153490988,Warehouse Operative,Indeed,CORT,"Bolingbrook, IL",18.0,19.0,PayType.HOURLY,14,200,closed
2026-06-02T10:25:30.681541-05:00,FLEX-26311,10153415977,Line Cook,Indeed,"Bent Tree Country Club, INC","Dallas, TX",18.0,20.0,PayType.HOURLY,6,100,open
2026-06-01T09:02:11.354053-05:00,FLEX-26310,10153400299,Warehouse Operative,Indeed,CTDI,"Haslet, TX",15.0,16.5,PayType.HOURLY,0,100,open
2026-06-01T09:02:11.156202-05:00,FLEX-26309,10153399059,Warehouse Operative,Indeed,CTDI,"Haslet, TX",15.0,16.5,PayType.HOURLY,0,100,open
2026-06-08T13:50:48.374265-05:00,FLEX-26308,10153395882,Warehouse Operative,Indeed,CTDI,"Haslet, TX",15.0,16.5,PayType.HOURLY,31,100,open
2026-06-10T07:43:16.181819-05:00,FLEX-26267,10151744471,Loader / Crew,Indeed,CORT,"Bolingbrook, IL",18.0,19.0,PayType.HOURLY,4,200,closed
2026-06-01T09:37:23.983704-05:00,FLEX-26266,10151735376,Warehouse Operative,Indeed,CORT,"Bolingbrook, IL",18.0,19.0,PayType.HOURLY,0,200,closed
2026-06-03T10:45:48.733558-05:00,FLEX-26265,10150513803,Host,Indeed,Merritt Hospitality LLC,"Atlanta, GA",17.0,17.0,PayType.HOURLY,0,,open
2026-06-03T10:45:31.702966-05:00,FLEX-26264,10150506600,Host,Indeed,Merritt Hospitality LLC,"Atlanta, GA",17.0,17.0,PayType.HOURLY,0,,open
2026-06-03T10:45:13.143366-05:00,FLEX-26263,10150503516,Host,Indeed,Merritt Hospitality LLC,"Atlanta, GA",17.0,17.0,PayType.HOURLY,116,,open
2026-06-16T17:43:28.716018-05:00,FLEX-26262,10150464091,Forklift Driver,Indeed,Indeed Flex Applications,"Cypress, TX",18.0,20.5,PayType.HOURLY,52,75,open
2026-06-16T17:44:11.112315-05:00,FLEX-26261,10150463246,Forklift Driver,Indeed,Indeed Flex Applications,"Houston, TX",18.0,20.5,PayType.HOURLY,51,75,open
2026-06-16T18:52:32.730105-05:00,FLEX-26260,10150462464,Forklift Driver,Indeed,Indeed Flex Applications,"Naperville, IL",18.0,20.5,PayType.HOURLY,14,50,auto-paused
2026-06-16T17:45:00.084576-05:00,FLEX-26259,10150459001,Forklift Driver,Indeed,Indeed Flex Applications,"Atlanta, GA",18.0,20.5,PayType.HOURLY,50,50,auto-paused
2026-06-10T08:25:40.948741-05:00,FLEX-26258,10150409322,Warehouse Operative,Indeed,OnTrac Final Mile,"Fort Mill, SC",18.0,21.0,PayType.HOURLY,0,200,closed
2026-06-10T08:25:40.935644-05:00,FLEX-26257,10150408702,Warehouse Operative,Indeed,OnTrac Final Mile,"Fort Mill, SC",18.0,21.0,PayType.HOURLY,0,200,closed
2026-06-10T08:25:40.922072-05:00,FLEX-26256,10150404835,Warehouse Operative,Indeed,OnTrac Final Mile,"Fort Mill, SC",18.0,21.0,PayType.HOURLY,118,200,closed
2026-06-01T16:05:37.222065-05:00,FLEX-26255,10150379311,Forklift Driver,Indeed,"Stord, Inc","Atlanta, GA",16.0,18.0,PayType.HOURLY,0,,paused
2026-06-09T09:57:09.841439-05:00,FLEX-26254,10150379312,Forklift Driver,Indeed,"Stord, Inc","Atlanta, GA",18.0,18.0,PayType.HOURLY,23,,paused
2026-06-09T09:45:22.399337-05:00,FLEX-26253,10150377344,Picker Packer,Indeed,"Stord, Inc","Atlanta, GA",16.0,18.0,PayType.HOURLY,0,,paused
2026-06-01T16:05:33.357748-05:00,FLEX-26252,10150374769,Picker Packer,Indeed,"Stord, Inc","Atlanta, GA",16.0,18.0,PayType.HOURLY,134,,paused
2026-06-02T12:16:47.178716-05:00,FLEX-26251,10150366176,Loader / Crew,Indeed,CORT,"Charlotte, NC",15.0,20.0,PayType.HOURLY,0,200,closed
2026-06-02T12:16:47.160337-05:00,FLEX-26250,10150366175,Loader / Crew,Indeed,CORT,"Charlotte, NC",15.0,20.0,PayType.HOURLY,0,200,closed
2026-06-02T12:16:47.138652-05:00,FLEX-26249,10150365395,Loader / Crew,Indeed,CORT,"Charlotte, NC",15.0,20.0,PayType.HOURLY,14,200,closed
